day_idx,date,quarter,vfa_dp_revenue,oracle_revenue,capture_pct
1838,2025-11-13,4,258650.18142582692,284111.7782567624,91.03817624627835
1839,2025-11-14,4,226298.02694794774,271201.05224588065,83.44290152044756
1840,2025-11-15,4,-5545.9581916222305,95575.18835657214,-5.802717511715862
1841,2025-11-16,4,76849.0533999515,212812.9990892,36.111071094740986
1842,2025-11-17,4,171639.6501745336,298519.47504512774,57.49696904987071
1843,2025-11-18,4,181962.32988686627,260310.41857768298,69.90205420170852
1844,2025-11-19,4,198552.7997235375,252318.92445203714,78.69120406039146
1845,2025-11-20,4,233097.33480431538,251238.83270031482,92.77918238155519
1846,2025-11-21,4,226002.57181599663,263103.4236307827,85.89875749133151
1847,2025-11-22,4,195449.77780428797,232498.8731854031,84.06482798238302
1848,2025-11-23,4,38936.84035021816,104818.2243756401,37.14701387296839
1849,2025-11-24,4,91136.30394537788,242220.38710846932,37.62536466617317
1850,2025-11-25,4,287463.4840977422,317504.1655489999,90.53849218031075
1851,2025-11-26,4,113111.34637568885,250770.29999107303,45.10555930256311
1852,2025-11-27,4,166635.9033790977,256115.1576426911,65.06288222564834
1853,2025-11-28,4,167791.61437039525,235360.79223044423,71.29123452563361
1854,2025-11-29,4,183820.11677092023,238512.42802672306,77.06940820304966
1855,2025-11-30,4,51525.0877875788,252316.0662088902,20.420850943721373
1856,2025-12-01,4,86413.08996838621,213417.83250892232,40.49009820431643
1857,2025-12-02,4,79846.83290909877,261576.92611751118,30.525182054180217
1858,2025-12-03,4,184870.13470051228,263013.78325060004,70.28914318317973
1859,2025-12-04,4,184845.24207057236,221483.09666528314,83.45794548372248
1860,2025-12-05,4,86119.31475235586,230411.95096313668,37.376236081666605
1861,2025-12-06,4,76941.32799263412,167101.193297066,46.0447507731742
1862,2025-12-07,4,175671.22189441972,200786.52462297882,87.49153969584431
1863,2025-12-08,4,143696.9845295436,185024.93178126359,77.66357925180706
1864,2025-12-09,4,36925.71886156001,64430.0118,57.311364424676405
1865,2025-12-10,4,52242.45186977337,92249.23841756028,56.63185167264066
1866,2025-12-11,4,69657.18753592916,318683.5890071055,21.85778933673803
1867,2025-12-12,4,53312.709773133756,80641.26270062191,66.11095608839295
1868,2025-12-13,4,42945.665211645406,145556.01427886583,29.504562504279118
1869,2025-12-14,4,117331.41018068725,257749.29176023236,45.521525735105854
1870,2025-12-15,4,171095.42223836406,227248.9424388617,75.28986511538773
1871,2025-12-16,4,42486.7557866533,86005.7923157584,49.39987719742066
1872,2025-12-17,4,144382.41797025403,202927.37668052118,71.14979769218746
1873,2025-12-18,4,20091.019603744076,162201.51269305433,12.386456371565268
1874,2025-12-19,4,65214.82786407505,209438.0618313679,31.1380019915309
1875,2025-12-20,4,73030.49615151259,284672.5738629342,25.654208679293333
1876,2025-12-21,4,68582.93102663645,240009.70521420002,28.57506573137476
1877,2025-12-22,4,24207.144108181714,161443.61095849058,14.99417906008415
1878,2025-12-23,4,42930.78952916199,81729.56623493202,52.52785681714893
1879,2025-12-24,4,110319.82382299568,202055.90641251038,54.598663202534915
1880,2025-12-25,4,118487.30712430272,158894.27047504214,74.56990536541326
1881,2025-12-26,4,69429.32521596711,207835.8766912,33.405842302734065
1882,2025-12-27,4,166352.2213207716,213476.41307740027,77.92534028593462
1883,2025-12-28,4,110722.35970007378,240131.32224058625,46.109086755930015
1884,2025-12-29,4,187865.1769656604,275526.46958266734,68.18407583496962
1885,2025-12-30,4,103854.78424199851,223258.58372908653,46.51771166300207
1886,2025-12-31,4,119886.94242652682,267737.69886773964,44.77775932695606
