day_idx,date,quarter,rev_single_rt,rev_single_da,rev_shandong_twosettle,oracle_rt,capture_single_rt,rt_mean,da_mean,da_rt_spread_mean
1543,2025-01-22,1,82680.36072505217,41017.31076492706,41017.31076492706,111047.30604208293,74.4550801563068,227.47875,288.1766666666667,60.697916666666664
1544,2025-01-23,1,23210.091276039424,30187.25273448382,30187.25273448382,38987.45437721001,59.532205030566985,317.28416666666664,291.15833333333336,-26.125833333333333
1545,2025-01-24,1,15339.5284757837,33347.728707245806,33347.728707245806,31677.093,48.4246722885326,345.92833333333334,319.50375,-26.42458333333333
1546,2025-01-25,1,82338.05014218859,44620.60414887245,44620.60414887245,129168.70326796235,63.74458213099585,205.24874999999997,316.65708333333333,111.4083333333333
1547,2025-01-26,1,9553.832574024244,-3173.630097580904,-3173.630097580904,60169.47353600001,15.878205363236372,165.15958333333333,288.66125000000005,123.50166666666667
1548,2025-01-27,1,52452.9548353763,41133.488284376304,41133.488284376304,98298.95415,53.360643853174,49.255,25.906666666666666,-23.348333333333333
1549,2025-01-28,1,120063.28018286623,131103.99389945716,131103.99389945716,238994.92682150996,50.23674844467884,222.03,175.99458333333334,-46.03541666666666
1550,2025-01-29,1,108054.24693626816,110292.98244009077,110292.98244009077,163177.80053254074,66.21871760964207,255.59624999999997,238.50708333333333,-17.089166666666667
1551,2025-01-30,1,40955.55613932276,104349.30135217373,104349.30135217373,129851.85426064002,31.54021663573347,311.02708333333334,273.895,-37.132083333333334
1552,2025-01-31,1,29501.71038424601,26463.896297443232,26463.896297443232,47796.429434280006,61.72367001767528,338.44166666666666,287.4866666666667,-50.955000000000005
1553,2025-02-01,1,31726.745111758202,87407.19257357417,87407.19257357417,36110.91889774429,87.85914643047217,289.56416666666667,339.59124999999995,50.02708333333334
1554,2025-02-02,1,18756.02287503868,29065.187360027085,29065.187360027085,38855.97694633921,48.27062487951617,308.99708333333336,291.4941666666667,-17.502916666666675
1555,2025-02-03,1,93334.35596948898,79427.85974001234,79427.85974001234,137545.61086455,67.85702239630265,113.27541666666666,168.41708333333335,55.14166666666668
1556,2025-02-04,1,129576.30902185991,126710.31201298336,126710.31201298336,145941.81225586278,88.78628202498189,282.62083333333334,279.92499999999995,-2.6958333333333293
